32735,0.018518518518518517
10941163,0.1111111111111111
14289918,0.18518518518518517
18844454,0.18518518518518517
36175307,0.48148148148148145
40756070,0.18518518518518517
41580584,0.2777777777777778
43845868,0.24074074074074073
47532330,0.4444444444444444
49636748,0.4444444444444444
50390508,0.16666666666666666
50952050,0.5555555555555556
52972784,0.2037037037037037
59105955,0.24074074074074073
76415959,0.14814814814814814
77657479,0.3148148148148148
78543018,0.16666666666666666
81786544,0.2037037037037037
89332099,0.16666666666666666
89966129,0.1111111111111111
90572207,0.4074074074074074
104339945,0.18518518518518517
109807341,0.3333333333333333
124231325,0.018518518518518517
133030507,0.07407407407407407
138147021,0.2777777777777778
138540197,0.4444444444444444
138851931,0.2962962962962963
139127863,0.018518518518518517
143312600,0.16666666666666666
152037974,0.09259259259259259
154374401,0.25925925925925924
157695105,0.3148148148148148
158109081,0.09259259259259259
164285180,0.46296296296296297
165482318,0.18518518518518517
167531686,0.18518518518518517
176899577,0.14814814814814814
177123098,0.35185185185185186
177457298,0.25925925925925924
182159361,0.2037037037037037
194682140,0.37037037037037035
215150187,0.2962962962962963
216953513,0.25925925925925924
221094530,0.3148148148148148
244623361,0.16666666666666666
322722122,0.6481481481481481
323263866,0.42592592592592593
332063275,0.09259259259259259
366806475,0.2222222222222222
373044930,0.5740740740740741
422235963,0.018518518518518517
426143918,0.12962962962962962
452281904,0.07407407407407407
59477024,0.37037037037037035
