32735,0.010548445875462397
10941163,0.027657997162044232
14289918,0.04428308082413448
18844454,0.04428308082413448
36175307,0.2436692822176087
40756070,0.04428308082413448
41580584,0.1524268429335175
43845868,0.11031902397215139
47532330,0.2271618030271931
49636748,0.22947820280612796
50390508,0.09864823376534902
50952050,0.2645494947645897
52972784,0.044879810013069434
59105955,0.08593256459104087
76415959,0.03054927910745765
77657479,0.15304239374434778
78543018,0.0973298472113764
81786544,0.049192982750965834
89332099,0.03048786766673456
89966129,0.027585583069969936
90572207,0.19045750807419537
104339945,0.039256996845006685
109807341,0.19007893523743766
124231325,0.0016374313245672845
133030507,0.024743843338026646
138147021,0.1368206423201892
138540197,0.17843759846712087
138851931,0.15940104107278644
139127863,0.001316990700595788
143312600,0.10804126564881009
152037974,0.056760689283237534
154374401,0.1346161032832019
157695105,0.055302933630789135
158109081,0.0479508996183659
164285180,0.22229451900396455
165482318,0.039256996845006685
167531686,0.039256996845006685
176899577,0.08147551516653635
177123098,0.17494681723418987
177457298,0.15774931413187646
182159361,0.09435540176830944
194682140,0.1963916909582926
215150187,0.16979134071250956
216953513,0.13234900002125705
221094530,0.18104734699023367
244623361,0.08130847808553339
322722122,0.2635181713195109
323263866,0.22204366887377908
332063275,0.011706220446431182
366806475,0.13761762966323968
373044930,0.22924809164557186
422235963,0.001316990700595788
426143918,0.02913955135762919
452281904,0.024522462372203794
59477024,0.19641288308536703
